,Year,Week,Player,Position,Injury,Practice Status,Game Status
5041,2013,1,Will Svitek,T,Knee,Did Not Participate In Practice,Out
5042,2013,1,Doug Legursky,C,Knee,Did Not Participate In Practice,Out
5043,2013,1,Stephon Gilmore,CB,Wrist,Did Not Participate In Practice,Out
5044,2013,1,Dustin Hopkins,K,Groin,Did Not Participate In Practice,Out
5045,2013,1,Jairus Byrd,S,Foot,Limited Participation in Practice,Doubtful
5046,2013,1,Will Davis,CB,Foot,Did Not Participate In Practice,Out
5047,2013,1,Dimitri Patterson,CB,Ankle,Limited Participation in Practice,Questionable
5048,2013,1,Jamar Taylor,CB,Groin,Did Not Participate In Practice,Out
5049,2013,1,Pat Devlin,QB,Ankle,Did Not Participate In Practice,Out
5050,2013,1,Ahtyba Rubin,DE,Lower leg,Did Not Participate In Practice,Questionable
5051,2013,1,Buster Skrine,CB,Shoulder,Did Not Participate In Practice,Questionable
5052,2013,1,Shawn Lauvao,G,Ankle,,Out
5053,2013,1,Barkevious Mingo,LB,Other,Limited Participation in Practice,Out
5054,2013,1,Husain Abdullah,S,Foot,Limited Participation in Practice,Questionable
5055,2013,1,Travis Kelce,TE,Knee,Limited Participation in Practice,Questionable
5056,2013,1,Nico Johnson,LB,Ankle,Did Not Participate In Practice,Out
5057,2013,1,Jon Asamoah,G,Lower leg,Did Not Participate In Practice,Questionable
5058,2013,1,Justin Forsett,RB,Foot,Full Participation in Practice,Questionable
5059,2013,1,Blaine Gabbert,QB,Hand,Limited Participation in Practice,Questionable
5060,2013,1,Marcedes Lewis,TE,Lower leg,Did Not Participate In Practice,Out
5061,2013,1,Will Rackley,G,Ankle,Limited Participation in Practice,Questionable
5062,2013,1,Brandon Ghee,CB,Concussion,Did Not Participate In Practice,Out
5063,2013,1,Mike Pollak,G,Knee,Did Not Participate In Practice,Out
5064,2013,1,Andrew Whitworth,T,Knee,Did Not Participate In Practice,Doubtful
5065,2013,1,Kevin Williams,DT,Knee,Did Not Participate In Practice,Out
5066,2013,1,Zaviar Gooden,LB,Ankle,Did Not Participate In Practice,Out
5067,2013,1,David Stewart,T,Lower leg,Did Not Participate In Practice,Questionable
5068,2013,1,Akeem Ayers,LB,Ankle,Full Participation in Practice,Questionable
5069,2013,1,Quinn Johnson,RB,Thigh,Did Not Participate In Practice,Doubtful
5070,2013,1,Heath Miller,TE,Knee,Limited Participation in Practice,Doubtful
5071,2013,1,Le'Veon Bell,RB,Foot,Did Not Participate In Practice,Out
5072,2013,1,Roddy White,WR,Ankle,Limited Participation in Practice,Questionable
5073,2013,1,Stephen Nicholas,LB,Thigh,Limited Participation in Practice,Questionable
5074,2013,1,Asante Samuel,CB,Thigh,Limited Participation in Practice,Questionable
5075,2013,1,Glenn Foster,DE,Ankle,Did Not Participate In Practice,Out
5076,2013,1,Isa Abdul-Quddus,S,Ankle,Did Not Participate In Practice,Out
5077,2013,1,Carl Nicks,G,Foot,Did Not Participate In Practice,Out
5078,2013,1,Mike James,RB,Face,Limited Participation in Practice,Questionable
5079,2013,1,Tom Crabtree,TE,Ankle,Did Not Participate In Practice,Out
5080,2013,1,Erik Lorig,RB,Lower leg,Limited Participation in Practice,Questionable
5081,2013,1,Rashaan Melvin,CB,Hamstring,Did Not Participate In Practice,Doubtful
5082,2013,1,Mark Sanchez,QB,Shoulder,Did Not Participate In Practice,Out
5083,2013,1,Kenrick Ellis,DT,Back,Limited Participation in Practice,Questionable
5084,2013,1,Santonio Holmes,WR,Foot,Limited Participation in Practice,Questionable
5085,2013,1,Quinton Coples,DE,Ankle,Did Not Participate In Practice,Out
5086,2013,1,David Ausberry,TE,Shoulder,Did Not Participate In Practice,Out
5087,2013,1,Jared Veldheer,T,Tricep,Did Not Participate In Practice,Out
5088,2013,1,Sio Moore,LB,Foot,Limited Participation in Practice,Questionable
5089,2013,1,Menelik Watson,T,Knee,Did Not Participate In Practice,Out
5090,2013,1,Kavell Conner,LB,Ankle,Did Not Participate In Practice,Out
5091,2013,1,Pat Angerer,LB,Concussion,Did Not Participate In Practice,Doubtful
5092,2013,1,David Reed,WR,Concussion,Did Not Participate In Practice,Questionable
5093,2013,1,Fili Moala,DT,Foot,Full Participation in Practice,Questionable
5094,2013,1,Calais Campbell,DE,Thigh,Did Not Participate In Practice,Questionable
5095,2013,1,Rob Housler,TE,Ankle,Did Not Participate In Practice,Out
5096,2013,1,Cory Harkey,TE,Knee,Did Not Participate In Practice,Out
5097,2013,1,Quinton Pointer,CB,Thigh,Did Not Participate In Practice,Out
5098,2013,1,Darian Stewart,S,Thigh,Did Not Participate In Practice,Out
5099,2013,1,Jonathan Stewart,LB,Hip,Did Not Participate In Practice,Out
5100,2013,1,Brad Jones,LB,Hamstring,Limited Participation in Practice,Questionable
5101,2013,1,Morgan Burnett,S,Hamstring,Did Not Participate In Practice,Questionable
5102,2013,1,Casey Hayward,CB,Hamstring,,Out
5103,2013,1,LaMichael James,RB,Knee,Did Not Participate In Practice,Questionable
5104,2013,1,Nnamdi Asomugha,CB,Other,Limited Participation in Practice,Questionable
5105,2013,1,Damontre Moore,DE,Shoulder,Limited Participation in Practice,Questionable
5106,2013,1,David Diehl,T,Hand,,Out
5107,2013,1,Adrien Robinson,TE,Foot,Did Not Participate In Practice,Out
5108,2013,1,Jason Pierre-Paul,DE,Back,Limited Participation in Practice,Questionable
5109,2013,1,David Baas,C,Knee,Did Not Participate In Practice,Out
5110,2013,1,Henry Hynoski,RB,Knee,Limited Participation in Practice,Questionable
5111,2013,1,Ben Bass,DE,Shoulder,Did Not Participate In Practice,Out
5112,2013,1,Anthony Spencer,DE,Knee,Did Not Participate In Practice,Doubtful
5113,2013,1,Danny McCray,S,Hamstring,Did Not Participate In Practice,Out
5114,2013,1,Lance Dunbar,RB,Foot,Did Not Participate In Practice,Out
5115,2013,1,Brandon Hughes,CB,Hand,,Out
5116,2013,1,Dennis Kelly,T,Back,,Out
5117,2013,1,Brandon Meriweather,S,Groin,Limited Participation in Practice,Questionable
5118,2013,1,Ed Reed,S,Hip,Limited Participation in Practice,Questionable
5119,2013,1,David Quessenberry,T,Foot,Did Not Participate In Practice,Out
5120,2013,1,Darryl Sharpton,LB,Concussion,Did Not Participate In Practice,Out
5121,2013,1,Manti Te'o,LB,Foot,Did Not Participate In Practice,Out
5122,2013,2,Jeremy Kerley,WR,Concussion,Did Not Participate In Practice,Out
5123,2013,2,Matthew Slater,WR,Knee,Limited Participation in Practice,Questionable
5124,2013,2,Leon Washington,RB,Thigh,Limited Participation in Practice,Questionable
5125,2013,2,Zach Sudfeld,TE,Hamstring,Limited Participation in Practice,Questionable
5126,2013,2,Danny Amendola,WR,Groin,Limited Participation in Practice,Doubtful
5127,2013,2,Marquise Goodwin,WR,Hand,Did Not Participate In Practice,Out
5128,2013,2,Ron Brooks,CB,Foot,Did Not Participate In Practice,Out
5129,2013,2,Bradley Fletcher,CB,Concussion,Did Not Participate In Practice,Out
5130,2013,2,Ernie Sims,LB,Groin,Did Not Participate In Practice,Out
5131,2013,2,Kai Forbath,K,Groin,Full Participation in Practice,Questionable
5132,2013,2,Josh Sitton,G,Back,Limited Participation in Practice,Questionable
5133,2013,2,Jarrett Bush,CB,Hamstring,Did Not Participate In Practice,Questionable
5134,2013,2,Travis Benjamin,WR,Thigh,Limited Participation in Practice,Questionable
5135,2013,2,T.J. Ward,S,Shoulder,Limited Participation in Practice,Questionable
5136,2013,2,Jacoby Jones,WR,Knee,,Out
5137,2013,2,Bernard Pierce,RB,Thigh,Limited Participation in Practice,Questionable
5138,2013,2,Dimitri Patterson,CB,Groin,Limited Participation in Practice,Questionable
5139,2013,2,Jerrell Freeman,LB,Thigh,Limited Participation in Practice,Questionable
5140,2013,2,Dwayne Allen,TE,Hip,Did Not Participate In Practice,Questionable
5141,2013,2,Vick Ballard,RB,Knee,Did Not Participate In Practice,Out
5142,2013,2,David Reed,WR,Thigh,Did Not Participate In Practice,Out
5143,2013,2,Erik Walden,LB,Hamstring,Full Participation in Practice,Questionable
5144,2013,2,Shonn Greene,RB,Knee,Did Not Participate In Practice,Questionable
5145,2013,2,Damian Williams,WR,Hamstring,Did Not Participate In Practice,Questionable
5146,2013,2,Chris Long,DE,Hip,Did Not Participate In Practice,Questionable
5147,2013,2,Julio Jones,WR,Knee,Limited Participation in Practice,Questionable
5148,2013,2,Jonathan Babineaux,DT,Knee,Limited Participation in Practice,Questionable
5149,2013,2,Sam Baker,T,Knee,Limited Participation in Practice,Questionable
5150,2013,2,Sean Weatherspoon,LB,Knee,Limited Participation in Practice,Questionable
5151,2013,2,Don Carey,S,Hamstring,Did Not Participate In Practice,Doubtful
5152,2013,2,Jason Fox,T,Groin,Did Not Participate In Practice,Out
5153,2013,2,Nick Fairley,DT,Shoulder,Limited Participation in Practice,Questionable
5154,2013,2,Larry Fitzgerald,WR,Hamstring,Limited Participation in Practice,Questionable
5155,2013,2,Lorenzo Alexander,LB,Bicep,Limited Participation in Practice,Questionable
5156,2013,2,Akiem Hicks,DE,Knee,Limited Participation in Practice,Questionable
5157,2013,2,Patrick Robinson,CB,Foot,Limited Participation in Practice,Questionable
5158,2013,2,Tom Johnson,DE,Foot,Limited Participation in Practice,Questionable
5159,2013,2,Roman Harper,S,Knee,Did Not Participate In Practice,Questionable
5160,2013,2,Jabari Greer,CB,Back,Limited Participation in Practice,Questionable
5161,2013,2,Brodrick Bunkley,DT,Lower leg,Did Not Participate In Practice,Out
5162,2013,2,Tyrunn Walker,DT,Knee,Did Not Participate In Practice,Out
5163,2013,2,Michael Adams,CB,Knee,,Out
5164,2013,2,Omar Bolden,CB,Shoulder,Limited Participation in Practice,Questionable
5165,2013,2,Prince Amukamara,CB,Concussion,Full Participation in Practice,Questionable
5166,2013,2,Antrel Rolle,S,Groin,Did Not Participate In Practice,Questionable
5167,2013,2,Alan Ball,CB,Groin,Did Not Participate In Practice,Questionable
5168,2013,2,J.T. Thomas,LB,Hamstring,Did Not Participate In Practice,Questionable
5169,2013,2,Mike Brown,WR,Back,Did Not Participate In Practice,Questionable
5170,2013,2,Will Rackley,G,Knee,Did Not Participate In Practice,Questionable
5171,2013,2,Dwayne Gratz,CB,Ankle,Did Not Participate In Practice,Out
5172,2013,2,Kaluka Maiava,LB,Groin,Limited Participation in Practice,Questionable
5173,2013,2,Jeron Johnson,S,Hamstring,Did Not Participate In Practice,Doubtful
5174,2013,2,Cortez Allen,CB,Ankle,Did Not Participate In Practice,Out
5175,2013,2,Jeromy Miles,S,Hamstring,Did Not Participate In Practice,Doubtful
5176,2013,3,Anthony Fasano,TE,Ankle,Did Not Participate In Practice,Doubtful
5177,2013,3,Brandon Flowers,CB,Knee,Limited Participation in Practice,Questionable
5178,2013,3,Mike McNeill,TE,Chest,Did Not Participate In Practice,Questionable
5179,2013,3,Rodger Saffold,T,Knee,Did Not Participate In Practice,Out
5180,2013,3,Derek Landri,DT,Knee,,Out
5181,2013,3,Luke Stocker,TE,Hip,Limited Participation in Practice,Questionable
5182,2013,3,Matthew Slater,WR,Wrist,Did Not Participate In Practice,Out
5183,2013,3,Dan Connolly,G,Hand,Limited Participation in Practice,Questionable
5184,2013,3,Kevin Minter,LB,Hamstring,Did Not Participate In Practice,Out
5185,2013,3,Rashard Mendenhall,RB,Foot,Limited Participation in Practice,Questionable
5186,2013,3,Jahri Evans,G,Hamstring,Did Not Participate In Practice,Questionable
5187,2013,3,Tom Johnson,DE,Hamstring,Did Not Participate In Practice,Questionable
5188,2013,3,Mark Ingram,RB,Foot,Did Not Participate In Practice,Questionable
5189,2013,3,Eddie Lacy,RB,Concussion,Did Not Participate In Practice,Questionable
5190,2013,3,John Kuhn,RB,Hamstring,Did Not Participate In Practice,Doubtful
5191,2013,3,Dre Kirkpatrick,CB,Hamstring,Did Not Participate In Practice,Doubtful
5192,2013,3,Anthony Collins,T,Knee,Did Not Participate In Practice,Questionable
5193,2013,3,Adam Jones,CB,Abdomen,Limited Participation in Practice,Questionable
5194,2013,3,Robert Geathers,DE,Elbow,,Out
5195,2013,3,Malcom Floyd,WR,Neck,Did Not Participate In Practice,Out
5196,2013,3,Shareece Wright,CB,Hamstring,Did Not Participate In Practice,Questionable
5197,2013,3,Donald Butler,LB,Groin,Full Participation in Practice,Questionable
5198,2013,3,D.J. Fluker,T,Concussion,Did Not Participate In Practice,Questionable
5199,2013,3,Sammie Lee Hill,DT,Ankle,Did Not Participate In Practice,Out
5200,2013,3,Blidi Wreh-Wilson,CB,Hamstring,Did Not Participate In Practice,Questionable
5201,2013,3,Corey Webster,CB,Hip,Did Not Participate In Practice,Doubtful
5202,2013,3,D.J. Moore,CB,Knee,,Out
5203,2013,3,Quintin Mikell,S,Ankle,,Out
5204,2013,3,Josh Thomas,CB,Concussion,,Out
5205,2013,3,Quentin Groves,LB,Ankle,,Out
5206,2013,3,Brandon Weeden,QB,Hand,,Out
5207,2013,3,Rhett Ellison,TE,Knee,Did Not Participate In Practice,Out
5208,2013,3,Reggie Bush,RB,Knee,Limited Participation in Practice,Questionable
5209,2013,3,Pat Edwards,WR,Ankle,Did Not Participate In Practice,Out
5210,2013,3,Brandon Meriweather,S,Concussion,Full Participation in Practice,Questionable
5211,2013,3,Kedric Golston,DE,Abdomen,Full Participation in Practice,Questionable
5212,2013,3,Stephen Bowen,DE,Knee,Full Participation in Practice,Questionable
5213,2013,3,Leonard Hankerson,WR,Hamstring,Limited Participation in Practice,Questionable
5214,2013,3,Garrett Graham,TE,Hip,Limited Participation in Practice,Questionable
5215,2013,3,Duane Brown,T,Foot,Did Not Participate In Practice,Questionable
5216,2013,3,Chykie Brown,CB,Knee,Limited Participation in Practice,Questionable
5217,2013,3,Ray Rice,RB,Hip,Did Not Participate In Practice,Doubtful
5218,2013,3,Chris Canty,DE,Thigh,Did Not Participate In Practice,Doubtful
5219,2013,3,Arthur Brown,LB,Chest,Did Not Participate In Practice,Doubtful
5220,2013,3,Steven Jackson,RB,Hamstring,,Out
5221,2013,3,Cliff Matthews,DE,Neck,Limited Participation in Practice,Questionable
5222,2013,3,Koa Misi,LB,Knee,Limited Participation in Practice,Questionable
5223,2013,3,Mike Pouncey,C,Ankle,Limited Participation in Practice,Questionable
5224,2013,3,Chris Clemons,S,Hamstring,Limited Participation in Practice,Questionable
5225,2013,3,Paul Soliai,DT,Knee,Did Not Participate In Practice,Out
5226,2013,3,Mike Wallace,WR,Groin,Limited Participation in Practice,Questionable
5227,2013,3,Uche Nwaneri,G,Knee,Did Not Participate In Practice,Questionable
5228,2013,3,Maurice Jones-Drew,RB,Ankle,Limited Participation in Practice,Questionable
5229,2013,3,Malcolm Smith,LB,Hamstring,Limited Participation in Practice,Questionable
5230,2013,3,Spencer Ware,RB,Ankle,Did Not Participate In Practice,Doubtful
5231,2013,3,Russell Okung,T,Foot,,Out
5232,2013,3,Samson Satele,C,Elbow,Did Not Participate In Practice,Questionable
5233,2013,3,Pat Angerer,LB,Knee,Did Not Participate In Practice,Doubtful
5234,2013,3,Antoine Bethea,S,Foot,Limited Participation in Practice,Questionable
5235,2013,3,LaRon Landry,S,Ankle,Did Not Participate In Practice,Out
5236,2013,3,Cory Redding,DE,Back,Did Not Participate In Practice,Questionable
5237,2013,3,Vernon Davis,TE,Hamstring,Did Not Participate In Practice,Questionable
5238,2013,3,Eric Reid,S,Concussion,Limited Participation in Practice,Questionable
5239,2013,3,Ray McDonald,DT,Ankle,Limited Participation in Practice,Questionable
5240,2013,3,Doug Legursky,G,Knee,Limited Participation in Practice,Questionable
5241,2013,3,Oday Aboushi,T,Knee,,Out
5242,2013,3,Charles Tillman,CB,Knee,Limited Participation in Practice,Questionable
5243,2013,3,Tyvon Branch,S,Ankle,Did Not Participate In Practice,Out
5244,2013,3,Lucas Nix,G,Ankle,Limited Participation in Practice,Questionable
5245,2013,3,Shaun Phillips,LB,Back,Did Not Participate In Practice,Questionable
5246,2013,4,Raymond Ventrone,S,Concussion,Limited Participation in Practice,Questionable
5247,2013,4,Nnamdi Asomugha,CB,Knee,Did Not Participate In Practice,Questionable
5248,2013,4,Kyle Williams,WR,Rib,Limited Participation in Practice,Questionable
5249,2013,4,Patrick Willis,LB,Groin,Did Not Participate In Practice,Questionable
5250,2013,4,Anthony Davis,T,Shoulder,Limited Participation in Practice,Questionable
5251,2013,4,William Hayes,DE,Knee,Did Not Participate In Practice,Out
5252,2013,4,Terrence Cody,DT,Knee,Did Not Participate In Practice,Doubtful
5253,2013,4,Shaun Draughn,RB,Ankle,Limited Participation in Practice,Questionable
5254,2013,4,Pernell McPhee,LB,Knee,Limited Participation in Practice,Questionable
5255,2013,4,Brandon Stokley,WR,Groin,Limited Participation in Practice,Questionable
5256,2013,4,Leodis McKelvin,CB,Hamstring,Limited Participation in Practice,Questionable
5257,2013,4,Alex Carrington,DE,Thigh,Did Not Participate In Practice,Out
5258,2013,4,Breno Giacomini,T,Knee,Did Not Participate In Practice,Doubtful
5259,2013,4,Max Unger,C,Arm,Limited Participation in Practice,Doubtful
5260,2013,4,Tim Dobbins,LB,Hamstring,Did Not Participate In Practice,Out
5261,2013,4,Andre Johnson,WR,Lower leg,Limited Participation in Practice,Questionable
5262,2013,4,Darryl Sharpton,LB,Hip,Limited Participation in Practice,Questionable
5263,2013,4,Johnathan Joseph,CB,Foot,Limited Participation in Practice,Questionable
5264,2013,4,Joe Young,S,Knee,Did Not Participate In Practice,Questionable
5265,2013,4,Ahmad Bradshaw,RB,Neck,Did Not Participate In Practice,Out
5266,2013,4,Ricky Jean Francois,DT,Groin,Did Not Participate In Practice,Out
